timestamp,value
04/04/2025 08:27:03,0
04/04/2025 08:27:33,0
04/04/2025 08:28:03,0
04/04/2025 08:28:33,0
04/04/2025 08:29:03,0
04/04/2025 08:29:33,0
04/04/2025 08:30:03,0
04/04/2025 08:30:33,0
04/04/2025 08:31:03,0
04/04/2025 08:31:33,0
04/04/2025 08:32:03,0.007407407407407404
04/04/2025 08:32:33,0.276094276094276
04/04/2025 08:33:03,0.5629629629629628
04/04/2025 08:33:33,0.7178451178451176
04/04/2025 08:34:03,0.7185185185185183
04/04/2025 08:34:33,0.6574634478779544
04/04/2025 08:35:03,0.7387205387205384
04/04/2025 08:35:33,0.8511784511784511
04/04/2025 08:36:03,0.8208754208754211
04/04/2025 08:36:33,0.7682884742296181
04/04/2025 08:37:03,0.7239057239057238
04/04/2025 08:37:33,0.7117845117845116
04/04/2025 08:38:03,0.6922558922558922
04/04/2025 08:38:33,0.7030303030303031
04/04/2025 08:39:03,0.6848484848484849
04/04/2025 08:39:33,0.7521885521885522
04/04/2025 08:40:03,0.7696969696969693
04/04/2025 08:40:33,0.7239057239057238
04/04/2025 08:41:03,0.618855218855219
04/04/2025 08:41:33,0.7038398424680012
04/04/2025 08:42:03,0.7360269360269359
04/04/2025 08:42:33,0.6734006734006734
04/04/2025 08:43:03,0.6383838383838385
04/04/2025 08:43:33,0.6276094276094277
04/04/2025 08:44:03,0.5959595959595961
04/04/2025 08:44:33,0.6047138047138046
04/04/2025 08:45:03,0.6350168350168349
04/04/2025 08:45:33,0.6626262626262626
04/04/2025 08:46:03,0.7178451178451177
04/04/2025 08:46:33,0.7306397306397304
04/04/2025 08:47:03,0.6094276094276093
04/04/2025 08:47:33,0.6028381153018613
04/04/2025 08:48:03,0.6101010101010098
04/04/2025 08:48:33,0.6404040404040404
04/04/2025 08:49:03,0.5757575757575758
04/04/2025 08:49:33,0.5928194905330885
04/04/2025 08:50:03,0.6855218855218854
04/04/2025 08:50:33,0.7414141414141413
04/04/2025 08:51:03,0.7292929292929293
04/04/2025 08:51:33,0.7434343434343433
04/04/2025 08:52:03,0.7097643097643096
04/04/2025 08:52:33,0.7676767676767676
04/04/2025 08:53:03,0.7270001567883316
04/04/2025 08:53:33,0.7158249158249159
04/04/2025 08:54:03,0.7346801346801346
04/04/2025 08:54:33,0.7205387205387206
04/04/2025 08:55:03,0.7400673400673399
04/04/2025 08:55:33,0.781144781144781
04/04/2025 08:56:03,0.7434343434343433
04/04/2025 08:56:33,0.6255892255892257
04/04/2025 08:57:03,0.6141414141414141
04/04/2025 08:57:33,0.6808080808080808
