timestamp,ts-auth-service-latency,ts-auth-service-workload,ts-route-service-workload,ts-price-service-memory,ts-preserve-other-service-cpu,ts-price-service-cpu,ts-train-service-workload,ts-travel-service-memory,ts-payment-service-memory,ts-train-service-cpu,ts-travel-service-cpu,ts-preserve-service-memory,ts-route-service-latency,ts-train-service-latency,ts-notification-service-latency,ts-notification-service-memory,ts-payment-service-cpu,ts-ui-dashboard-latency,ts-route-service-cpu,ts-notification-service-cpu,ts-user-service-cpu,ts-ui-dashboard-workload,ts-order-service-memory,ts-price-service-workload,ts-travel-service-latency,ts-user-service-workload,ts-notification-service-workload,ts-payment-service-workload,ts-travel-service-workload,ts-preserve-service-cpu,ts-payment-service-latency,ts-order-service-cpu,ts-auth-service-cpu,ts-ui-dashboard-cpu,ts-user-service-memory,ts-order-service-workload,ts-route-service-memory,ts-price-service-latency,ts-preserve-other-service-memory,ts-ui-dashboard-memory,ts-auth-service-memory,ts-order-service-latency,ts-train-service-memory,ts-user-service-latency
27/03/2025 03:14:25,766.666666666667,0.23111111111111107,0.40329218106995873,687680170.6666667,0.010568815214189332,0.013464383291572034,1.4166506176405955,848839680,738406400,0.026868815433969285,0.023846943720162574,518794240,20.500000000000004,5.080053998800028,NaN,780196864,0.024353036481487178,463.15789473684214,0.040489951257402595,0.010305456171746304,0.010278951765120085,0.2929292929292929,764081493.3333334,0.2666666666666666,165.00000000000006,0,0,0,0.06296296296296294,0.009900933555865915,NaN,0.010198941609073217,0.17033289899247278,0.019496173370788582,805815637.3333333,0,759537664,9.702380952380953,512782336,58695680,824919040,NaN,802562048,NaN
27/03/2025 03:14:55,728.3530409045852,0.22545832305703162,0.37144030887179613,687807488,0.009885044970908698,0.028282620970721713,1.3230554868867563,846665728,738668544,0.024348209694994058,0.032502771518683055,518847488,20.697278174901378,5.665016375406655,NaN,780193792,0.00962704277817188,415.78947368421075,0.03989281212741264,0.010222849614149569,0.010182845912510095,0.2888888888888889,764125184,0.2511927983677496,217.65035044476878,0,0,0,0.058345672908452405,0.008207000608145018,NaN,0.01069071589570585,0.17922724616222763,0.019216923123065444,805818368,0,761110528,9.695119300716899,512768682.6666666,58884096,824903680,NaN,802300928,NaN
27/03/2025 03:15:25,759.3750000000002,0.24666666666666662,0.28395061728395055,687858688,0.01011178836761353,0.01238026513728278,0.9305660496159175,844277760,736863232,0.023293197265333857,0.02850575615400426,518667264,20.714285714285715,5.384564101424474,NaN,780196522.6666667,0.00987557563071326,560,0.04263216830678555,0.010775540742735706,0.008753249131533471,0.3171717171717172,764268544,0.19999999999999996,210.00000000000006,0,0,0,0.04197530864197529,0.013852412068409755,NaN,0.010623038315566585,0.2006619760108548,0.019181372049597568,805673642.6666667,0,763151701.3333333,9.5,512740352,58924032,824879104,NaN,802298880,NaN
27/03/2025 03:15:55,707.1428571428573,0.20888888888888885,0.3646090534979424,687795404.8,0.010265434631005379,0.01332032974382967,1.1833203089314064,843705344,735120384,0.03913219854351771,0.02206433408578207,518305792,20.173387096774192,4.927276694174807,NaN,780238848,0.009793960461594465,497.22222222222234,0.043905907215462774,0.010461551954734116,0.010076087801565861,0.27676767676767666,764024832,0.2444444444444444,160.00000000000006,0,0,0,0.05185185185185185,0.013686087895386367,NaN,0.01078947500061974,0.14943617205470797,0.01886427764417844,805437440,0,764022784,9.602272727272727,512778240,58863616,824916992,NaN,802422784,NaN
27/03/2025 03:16:25,695.0000000000001,0.18666666666666665,0.3127572016460905,687833088,0.010117007930939519,0.013267204436596437,1.0555555555555554,843200512,734321664,0.012446414257826138,0.0219764867978005,518156288,20.016949152542374,5.714285714285712,NaN,780455936,0.009919591016993553,535.0000000000005,0.01915705521301644,0.022567662021680476,0.010523466422519974,0.26666666666666666,763593728,0.22777777777777777,1000.0000000000018,0,0,0,0.048148148148148134,0.00971355384787057,NaN,0.010422288219486934,0.11966211777472313,0.018195049003846404,805319680,0,764648106.6666666,9.609756097560975,512867328,59685546.66666667,824967168,NaN,802553856,NaN
27/03/2025 03:16:55,650.007865795232,0.22913387229683083,0.3209876543209876,687689728,0.009963318417340846,0.01044488684085085,1.083333333333333,843229866.6666666,733638656,0.02305230645129652,0.021214928081582176,518387712,20.32,5.365853658536584,NaN,780100608,0.008599395872614043,414.4736842105264,0.03674189397833023,0.020789593557517257,0.010506628571394165,0.3050505050505049,763855872,0.21134384534865588,178.75,0,0,0,0.04814814814814815,0.010020462612251,NaN,0.01078889033207267,0.1819821979717567,0.01870804483442849,805132288,0,765424640,9.749709420342246,512920234.6666666,59518976,824403968,NaN,802482176,NaN
27/03/2025 03:17:25,475.0000000000001,0.22666666666666666,0.3662551440329218,687693824,0.010093783754583887,0.012599764203913382,1.2639024694375927,843201536,733680981.3333334,0.024350499953711458,0.03314679641418002,518691840,21.02830188679245,5.192254272317161,NaN,779607040,0.01004287607268974,333.82352941176487,0.04626771457084107,0.010567181848079418,0.010037744000651983,0.2888888888888889,764101632,0.24444444444444438,199.375,0,0,0,0.05679012345679012,0.009554751712329725,NaN,0.01071020699500941,0.1708134059234731,0.019612188365613417,805016576,0,765785088,9.714285714285715,512916138.6666666,58925056,823401472,NaN,802478080,NaN
27/03/2025 03:17:55,421.0000000000001,0.21111111111111108,0.3794238683127572,687598592,0.010001260075181342,0.012825259128033915,1.2833333333333332,843172864,733559808,0.02570535427229193,0.023911072635475893,518791168,20.444444444444443,4.945205479452056,NaN,779597824,0.010114968186083442,384.0909090909089,0.048794165011569995,0.010444788898725698,0.010291162768221031,0.27878787878787875,764175974.4,0.24999999999999994,182.49999999999994,0,0,0,0.058024691358024696,0.009451960490872944,NaN,0.011039566614705312,0.1676446579845282,0.018308029970516275,805004288,0,765640704,11.200000000000006,512809984,59005610.66666667,822938624,NaN,802615296,NaN
27/03/2025 03:18:25,390.909090909091,0.22000000000000003,0.4032921810699588,687398912,0.011424603507588922,0.013827417779233605,1.2777777777777777,843244885.3333333,733526016,0.03270926992772584,0.020114539323133018,518755669.3333333,20.82781456953642,6.296296296296292,NaN,779490304,0.010022112241186754,390.9090909090909,0.0402570729823349,0.010552927213571185,0.010230623132751164,0.301010101010101,764012953.6,0.2722222222222222,201.78571428571428,0,0,0,0.05679012345679012,0.01040899221216158,NaN,0.010862048665604937,0.16621478020917352,0.01901329316252885,805054464,0,765725354.6666666,16.1875,513845248,58976938.66666667,822847488,NaN,802686976,NaN
27/03/2025 03:18:55,465.55137596515544,0.22494047619047616,0.35816943563382375,687532714.6666667,0.011688922982503137,0.01300280638813005,1.1557838194042884,843397120,733539328,0.03285712740879076,0.022672027546254244,518785024,21.095273633281696,5.545641680143233,NaN,779541504,0.010777987836825932,398.21428571428567,0.04140034313438891,0.010890766603912156,0.010410912249417618,0.301010101010101,763686912,0.25,196.25137651416563,0,0,0,0.05314086051040683,0.009916384434235313,NaN,0.010839683783195062,0.1701089430200039,0.01904327049160436,805087232,0,763674624,16.937500000000007,515842048,58959189.33333333,822884352,NaN,802629632,NaN
