timestamp,ts-auth-service-latency,ts-auth-service-workload,ts-route-service-workload,ts-admin-route-service-memory,ts-admin-order-service-workload,ts-price-service-memory,ts-price-service-cpu,ts-admin-order-service-memory,ts-train-service-workload,ts-travel-service-memory,ts-payment-service-memory,ts-admin-route-service-latency,ts-admin-order-service-latency,ts-train-service-cpu,ts-travel-service-cpu,ts-route-service-latency,ts-train-service-latency,ts-notification-service-latency,ts-notification-service-memory,ts-payment-service-cpu,ts-ui-dashboard-latency,ts-route-service-cpu,ts-admin-route-service-cpu,ts-admin-route-service-workload,ts-notification-service-cpu,ts-user-service-cpu,ts-ui-dashboard-workload,ts-order-service-memory,ts-price-service-workload,ts-travel-service-latency,ts-user-service-workload,ts-notification-service-workload,ts-payment-service-workload,ts-travel-service-workload,ts-payment-service-latency,ts-admin-order-service-cpu,ts-order-service-cpu,ts-auth-service-cpu,ts-ui-dashboard-cpu,ts-user-service-memory,ts-order-service-workload,ts-route-service-memory,ts-price-service-latency,ts-ui-dashboard-memory,ts-auth-service-memory,ts-order-service-latency,ts-train-service-memory,ts-user-service-latency
03/04/2025 04:45:45,NaN,0,0,699710464,0,766137344,0.010560145506179666,737339392,0,847353856,781842432,NaN,NaN,0.010692125505636653,0.011379245108876666,NaN,NaN,NaN,814200149.3333333,0.010205419521919203,NaN,0.013192963411164448,0.009654000555452822,0,0.008305068392912273,0.010595921450103313,0,813052928,0,NaN,0,0,0,0,NaN,0.008551023052678857,0.010830562884781814,0.01084323007636449,0.0060203179219002236,831497216,0,851842662.4,NaN,75332266.66666667,874001408,NaN,791603200,NaN
03/04/2025 04:46:15,NaN,0,0,699466547.2,0,766302208,0.010189693703191916,737428480,0,847380480,782058837.3333334,NaN,NaN,0.010683308879766804,0.010917930095327072,NaN,NaN,NaN,814413141.3333334,0.007168581149265076,NaN,0.013164654454643487,0.009896850017894638,0,0.008644374220457223,0.010666450804236673,0,811155456,0,NaN,0,0,0,0,NaN,0.008593342714402824,0.010914422241579676,0.010706373782939599,0.00804057042283341,831505408,0,851852288,NaN,75361280,874010624,NaN,791441408,NaN
03/04/2025 04:46:45,NaN,0,0,699393638.4,0,766331562.6666666,0.010425920881410783,738137429.3333334,0,847485952,782389248,NaN,NaN,0.010512093232504465,0.010939908664456889,NaN,NaN,NaN,814655488,0.009982347244238824,NaN,0.013090536314713996,0.009982491948176776,0,0.010734583611414057,0.010407855670170657,0,809236480,0,NaN,0,0,0,0,NaN,0.010751159416872217,0.01113602627256348,0.01078400727148792,0.008154691218548327,831562752,0,851653973.3333333,NaN,75456512,874025984,NaN,791362560,NaN
03/04/2025 04:47:15,NaN,0,0,699247616,0,765883733.3333334,0.008644081678810677,738140160,0,847370240,782619989.3333333,NaN,NaN,0.008928112118617914,0.011208446163757699,NaN,NaN,NaN,814937429.3333333,0.008555015044909879,NaN,0.012989283527275389,0.009578703038012065,0,0.01067232717756791,0.01075129867149543,0,808499200,0,NaN,0,0,0,0,NaN,0.01053858939553938,0.009896522923698158,0.010571653211108572,0.00816164970534879,831644672,0,851639296,NaN,75552768,874035200,NaN,791333546.6666666,NaN
03/04/2025 04:47:45,NaN,0,0,699245909.3333334,0,765768704,0.010017815073258428,737727488,0,847302656,782542165.3333334,NaN,NaN,0.01046248337565847,0.010894223403761364,NaN,NaN,NaN,815217322.6666666,0.01006540870528227,NaN,0.013366303349261227,0.009412655811964831,0,0.008107718923698248,0.010282648125755568,0,807735296,0,NaN,0,0,0,0,NaN,0.010282847294183467,0.011044477577701788,0.010815184886177758,0.00810253594247737,831638186.6666667,0,851606528,NaN,75310080,874109610.6666667,NaN,791370410.6666666,NaN
03/04/2025 04:48:15,NaN,0,0,699345578.6666666,0,766060544,0.009997989372419755,737881088,0,847469226.6666667,782331904,NaN,NaN,0.010426289322459275,0.008163762277299516,NaN,NaN,NaN,815236437.3333333,0.010207818499118861,NaN,0.013256490952039653,0.010133271011658314,0,0.00993377698074037,0.00874493280324788,0,807798101.3333334,0,NaN,0,0,0,0,NaN,0.01020838827681721,0.008426365247984787,0.008008642792615846,0.007720377597034151,831592448,0,851641344,NaN,75036672,874280277.3333333,NaN,791461888,NaN
03/04/2025 04:48:45,NaN,0,0,699395072,0,766228070.4,0.010386513749268687,737843882.6666666,0,847368192,782275584,NaN,NaN,0.010545234417403028,0.011398763970329883,NaN,NaN,NaN,815220736,0.009981955057850458,NaN,0.012779790413011435,0.010030906183658211,0,0.009998528612076037,0.0082130406658395,0,807832234.6666667,0,NaN,0,0,0,0,NaN,0.008384711509419352,0.008891346168216841,0.010533935180560712,0.004970150000008289,831488000,0,851640320,NaN,75045546.66666667,874364928,NaN,791556096,NaN
03/04/2025 04:49:15,NaN,0,0,699780096,0,766162534.4,0.010411974732219382,737619968,0,847228928,782153045.3333334,NaN,NaN,0.010884811007581038,0.011217994117988234,NaN,NaN,NaN,815285589.3333334,0.010523871165910328,NaN,0.009297214273870842,0.010569779094581079,0,0.007497381407998614,0.01239171492781961,0,807901866.6666666,0,NaN,0,0,0,0,NaN,0.010404821540388954,0.010922870651317891,0.010351460657259578,0.008053878136887743,834191360,0,851597994.6666667,NaN,75154773.33333333,874490265.6,NaN,791653034.6666667,NaN
03/04/2025 04:49:45,NaN,0,0,699719680,0,766099456,0.009962965184215555,737640448,0,847401779.2,782301866.6666666,NaN,NaN,0.010405631249481415,0.010825057836397506,NaN,NaN,NaN,815431680,0.007761245906821732,NaN,0.013085867259390815,0.010387977216432222,0,0.010023804021231613,0.010326985601498303,0,808015189.3333334,0,NaN,0,0,0,0,NaN,0.010884256559776997,0.010821670223896542,0.010773163610914554,0.007882127786677032,835657728,0,851903829.3333334,NaN,75193344,874598400,NaN,791710378.6666666,NaN
03/04/2025 04:50:15,NaN,0,0,699339776,0,766014805.3333334,0.008531896693415194,737514837.3333334,0,847359180.8,782436352,NaN,NaN,0.010426413060863941,0.01110565320158955,NaN,NaN,NaN,815466496,0.009994021925980505,NaN,0.013374779837261102,0.009722497642116502,0,0.010413677666203538,0.008036433050902427,0,807880021.3333333,0,NaN,0,0,0,0,NaN,0.010159651550939234,0.008495379324701386,0.010301319448364616,0.0066192176945597805,835772416,0,852121600,NaN,75220309.33333333,874808661.3333333,NaN,791668736,NaN
