timestamp,ts-auth-service-latency,ts-auth-service-workload,ts-route-service-workload,ts-admin-route-service-memory,ts-admin-order-service-workload,ts-price-service-memory,ts-price-service-cpu,ts-admin-order-service-memory,ts-train-service-workload,ts-travel-service-memory,ts-payment-service-memory,ts-admin-route-service-latency,ts-admin-order-service-latency,ts-train-service-cpu,ts-travel-service-cpu,ts-route-service-latency,ts-train-service-latency,ts-notification-service-latency,ts-notification-service-memory,ts-payment-service-cpu,ts-ui-dashboard-latency,ts-route-service-cpu,ts-admin-route-service-cpu,ts-admin-route-service-workload,ts-notification-service-cpu,ts-user-service-cpu,ts-ui-dashboard-workload,ts-order-service-memory,ts-price-service-workload,ts-travel-service-latency,ts-user-service-workload,ts-notification-service-workload,ts-payment-service-workload,ts-travel-service-workload,ts-payment-service-latency,ts-admin-order-service-cpu,ts-order-service-cpu,ts-auth-service-cpu,ts-ui-dashboard-cpu,ts-user-service-memory,ts-order-service-workload,ts-route-service-memory,ts-price-service-latency,ts-ui-dashboard-memory,ts-auth-service-memory,ts-order-service-latency,ts-train-service-memory,ts-user-service-latency
01/04/2025 04:58:56,27920.353982300887,0.3525925925925925,0.6397306397306396,645370880,0.7495745467998518,745096192,0.03914029595901677,695703552,0.785185185185185,833821696,737674240,130.00000000000023,85.4567938623056,0.03883550012705482,0.08155133891900286,75.69999999999987,9.596311475409838,2490.625,804415897.6,0.017670855748906922,246.61290322580746,0.13123320387576973,0.017822227961426962,0.5111111111111111,0.04583995975707116,0.07358332354661971,5.212345679012347,752067584,0.6777777777777777,24.263345195729542,1.3066666666666666,0.5944444444444443,0.5099967223861028,0.8782608695652172,9.658824589868399,0.03806907996635028,0.07414288688120554,0.5482269392994285,0.14930113430945746,820794709.3333333,0.7824832311923948,845959168,20.800000000000026,76687360,843711488,20.81160330884337,787175424,22.846666666666664
01/04/2025 04:59:26,27917.43119266055,0.33777777777777773,0.622895622895623,645431296,0.7055555555555556,745513984,0.03908770355454657,695713792,0.8622222222222221,833896448,737614848,48.05309734513274,24.319444444444443,0.052170371771822606,0.08293202601348774,43.514851485148505,9.554327808471456,2562.5000000000014,802186240,0.018499612403097394,205.0000000000008,0.08270076543748237,0.0410341453126968,0.4638888888888888,0.0421966562700351,0.07929414436828167,5.37283950617284,752149504,0.7999999999999998,22.79505300353357,1.422222222222222,0.6611111111111111,0.5074074074074073,0.8454106280193234,9.79296875,0.03849370897156514,0.07741749145924506,0.5462995032129467,0.14898124025214707,819246080,0.7507246376811594,842749952,14.545454545454547,76264448,845206869.3333334,20.25912408759123,787143680,22.191235059760956
01/04/2025 04:59:56,28466.666666666668,0.3496296296296295,0.5919524167107233,645012480,0.6999999999999998,743560192,0.028800348752937945,695575552,0.8503703703703701,833938432,737711445.3333333,49.08730158730159,33.749999999999986,0.04194969231746591,0.08144939048188367,42.17541129509609,9.611632270168855,3630.9523809523816,800336554.6666666,0.017964177969343045,97.1874999999996,0.1295801994334692,0.04569150744073957,0.5083333333333333,0.0465516409913111,0.0799227955903149,5.2074074074074055,752161792,0.911111111111111,21.879999999999995,1.382222222222222,0.6333333333333333,0.4925925925925924,0.7642512077294685,9.75,0.02507175328933852,0.07200258773659479,0.5452706542847308,0.14901873540411914,818534400,0.7507246376811594,842735616,12.666666666666668,75948851.2,844811264,19.477272727272727,787382272,22.048979591836734
01/04/2025 05:00:26,28165.89861751152,0.33777777777777773,0.6161616161616161,644549017.6,0.911111111111111,741317290.6666667,0.024836478569789634,695407616,0.847407407407407,834004992,737741482.6666667,49.526315789473685,35.83333333333333,0.05341982625639136,0.0751890470797877,45.35365853658538,9.585687382297552,4085.7142857142853,800219136,0.01356228422826482,819.2307692307772,0.13611076899392308,0.017706087519327895,0.411111111111111,0.05215064345200908,0.06842345062426713,5.1728395061728385,755382272,0.9333333333333331,23.334016393442617,1.14,0.7166666666666666,0.36666666666666664,0.8125603864734299,9.93956043956044,0.044779270214578566,0.07825524082021068,0.5449614953914677,0.14694786877395905,817983488,0.784541062801932,841548800,12.37500000000002,75913216,844271616,20.706896551724142,787356672,22.71351351351351
01/04/2025 05:00:56,27964.285714285714,0.3407407407407407,0.7367003367003366,644548608,0.8027777777777776,741736448,0.04272811164264649,695378944,0.8607407407407406,834105344,737752064,66.66666666666688,27.3333333333333,0.04072402527153303,0.09519586884591562,49.96462264150943,9.557291666666668,3821.428571428571,800713386.6666666,0.01697348017088117,896.666666666662,0.1577646416664551,0.023790583497343212,0.5305555555555554,0.10245297534933717,0.05400616405965205,5.639506172839505,758979242.6666667,0.7444444444444444,24,1.204865089248651,0.961111111111111,0.5259259259259258,0.9439613526570045,9.686567164179104,0.02524680885372711,0.06691990242820899,0.3870025673737045,0.1519331617355563,817775957.3333333,0.7575131739861564,840325802.6666667,14.500000000000021,75706368,844122794.6666667,18.26909927004804,787098282.6666667,24.394061222290656
01/04/2025 05:01:26,27958.333333333332,0.35259259259259257,0.7426361161678309,644721322.6666666,0.761111111111111,741969920,0.03797561359699878,695478272,0.9392592592592592,834210201.6,737778688,57.50000000000016,48.12500000000004,0.04383376626546084,0.10648022336952606,46.31013847985464,9.731203007518797,3177.083333333333,801106944,0.027489470130884146,935.9375000000053,0.14950959690622526,0.039610230899729065,0.5999999999999999,0.06904898636960288,0.0913291751452801,5.77037037037037,760162304,0.7,23.69723183391004,1.302222222222222,0.95,0.6888888888888888,0.9797101449275362,9.695121951219512,0.038981049076918524,0.08536695307780343,0.5481516853932695,0.16008753265437417,817855146.6666667,0.7855072463768115,840121002.6666666,14.500000000000016,75709440,842308812.8,21.020958083832333,787290794.6666666,24.57142857142857
01/04/2025 05:01:56,27982.532751091705,0.3451851851851852,0.7387205387205386,644730880,0.8055555555555556,741813248,0.027367010067903222,695559168,0.9333333333333333,834211840,737800192,46.81818181818181,35.00000000000004,0.050257581589440256,0.10008054613760367,44.88297872340425,9.63783783783784,3239.130434782609,801136640,0.020030198320982115,548.2142857142871,0.1417935517052349,0.018819072470644037,0.5361111111111111,0.05575239854719043,0.05801152168781801,5.837037037037035,760382805.3333333,0.8444444444444443,24.7887323943662,1.1733333333333333,0.9555555555555555,0.574074074074074,0.9797101449275362,9.718518518518518,0.02585069062755141,0.052636157399743005,0.5459147977717459,0.15894419316678718,817972565.3333333,0.8473429951690818,840076288,13.48648648648648,75746304,841449472,22.689440993788818,787441664,23.78172588832487
01/04/2025 05:02:26,27938.59649122807,0.3422222222222222,0.7333333333333332,644667392,0.8777777777777778,741517312,0.03111141778359742,695531520,0.9333333333333336,834285568,737869824,49.46120689655174,24.91111111111111,0.05474643380159543,0.07112568417707625,45.52927927927928,9.597413793103449,3639.7058823529414,801357824,0.01843555630877267,926.785714285714,0.13792578437469422,0.031346632885497765,0.5166666666666667,0.07373994700931462,0.046890936874826476,5.807407407407406,760864768,0.9555555555555555,24.32438016528926,1.1818116499871694,1.0055555555555555,0.5851851851851851,0.8067632850241544,9.503355704697986,0.03716320089839978,0.0923710531892291,0.5480089831263462,0.13974480655323865,817999872,0.9207729468599033,840194730.6666667,15.112244897959185,75881472,842612736,21.32822085889572,787406848,22.228645703753728
01/04/2025 05:02:56,27943.661971830985,0.32592592592592584,0.7400673400673399,644668416,1.2416666666666663,741271552,0.03529594075697758,695344128,0.9481481481481481,834434389.3333334,737863680,47.5,24.17045454545454,0.04289860957701528,0.07513157267667926,45.124434389140276,9.57070707070707,3119.999999999999,801563648,0.018326288096672028,305.7692307692281,0.12652592863161544,0.017615730287852027,0.4555555555555555,0.0634128972985821,0.06801032732367022,6.101234567901233,761249792,0.7666666666666666,23.528846153846146,1.3644444444444441,1.0333333333333332,0.5777777777777777,0.8705314009661833,9.643356643356643,0.04846066658645964,0.06605600201919093,0.540569360743394,0.16601876210311978,817986560,0.9787439613526568,840440832,14.671428571428565,75795456,842952704,17.601851851851862,787181568,22.135802469135804
01/04/2025 05:03:26,27938.05309734513,0.3496296296296296,0.7373737373737371,644459520,0.8833333333333331,741213525.3333333,0.028645722781335512,695172096,0.9940740740740739,834519040,737797120,47.982456140350884,24.696691176470587,0.0561135633000052,0.08601455927908719,44.64285714285714,9.625441696113073,2480.120481927711,801774592,0.0187166928309591,261.1111111111127,0.1513781107663548,0.017275829725814276,0.44166666666666654,0.07222878633867387,0.07986242278070402,6.234567901234568,761192448,0.8999999999999999,24.458333333333336,1.4488888888888887,0.9888888888888888,0.6111111111111109,1.0125603864734298,9.626666666666667,0.03974039848294871,0.08965876881751145,0.5447793636399468,0.1676214975845326,818013184,0.9130434782608694,840312832,16.333333333333336,75739136,842415104,19.104838709677423,787354624,23.202479338842977
