timestamp,ts-auth-service-latency,ts-auth-service-workload,ts-route-service-workload,ts-admin-route-service-memory,ts-admin-order-service-workload,ts-price-service-memory,ts-travel-service-errorrate,ts-price-service-cpu,ts-admin-order-service-memory,ts-train-service-workload,ts-travel-service-memory,ts-payment-service-memory,ts-admin-route-service-latency,ts-admin-order-service-latency,ts-train-service-cpu,ts-ui-dashboard-errorrate,ts-travel-service-cpu,ts-payment-service-errorrate,ts-route-service-latency,ts-auth-service-errorrate,ts-train-service-latency,ts-notification-service-latency,ts-notification-service-memory,ts-order-service-errorrate,ts-payment-service-cpu,ts-ui-dashboard-latency,ts-route-service-cpu,ts-admin-route-service-cpu,ts-admin-route-service-workload,ts-price-service-errorrate,ts-notification-service-cpu,ts-user-service-cpu,ts-ui-dashboard-workload,ts-order-service-memory,ts-price-service-workload,ts-travel-service-latency,ts-user-service-workload,ts-notification-service-workload,ts-payment-service-workload,ts-travel-service-workload,ts-payment-service-latency,ts-train-service-errorrate,ts-admin-order-service-cpu,ts-order-service-cpu,ts-admin-route-service-errorrate,ts-auth-service-cpu,ts-ui-dashboard-cpu,ts-user-service-memory,ts-user-service-errorrate,ts-notification-service-errorrate,ts-order-service-workload,ts-route-service-memory,ts-price-service-latency,ts-route-service-errorrate,ts-ui-dashboard-memory,ts-admin-order-service-errorrate,ts-auth-service-memory,ts-order-service-latency,ts-train-service-memory,ts-user-service-latency
31/03/2025 03:57:04,28268.817204301078,0.314074074074074,0.6881226053639846,583200768,1.4777777777777776,715612160,0.04444444444444444,0.043009059702002486,635355955.2,0.7623931623931622,807449941.3333333,723903488,58.75000000000011,72.20000000000005,0.04210353077130363,0.21111111111111108,0.060002493531087414,0,60,0.05277777777777777,9.711267605633804,3171.875000000002,782864384,0,0.016944545230589976,883.3333333333325,0.17458591890801628,0.04877749246729107,0.9611111111111109,0,0.051342659174958324,0.059079876635217306,6.177777777777777,691874816,0.7,22.699999999999996,1.1777777777777776,0.6888888888888888,0.761111111111111,0.8526315789473684,9.723484848484848,0,0.04653681776501098,0.0904349450972904,0.2444444444444444,0.5396741809925576,0.1166851277052648,807574528,0,0,0.8362573099415204,815576405.3333333,22.6891891891892,0.006837606837606836,75409408,0.1111111111111111,792026112,22.809055118110233,758636544,23.521844660194176
31/03/2025 03:57:34,28274.72527472527,0.30222222222222217,0.6245210727969347,586643456,1.5546923171784437,715851776,0.05777777777777777,0.04236183454406551,638149632,0.8205128205128204,807684096,723848192,674.999999999998,79.73698053655978,0.03065983627699613,0.16666666666666663,0.08567635174845675,0,48.266129032258064,0.047222222222222214,9.807228915662652,4032.051282051282,782670506.6666666,0,0.016550513680125133,889.5833333333223,0.09440450819182955,0.04099578193587912,0.7888888888888888,0,0.04787718541576959,0.044701861335495655,5.949206349206348,692760576,0.7333333333333333,21.774390243902435,1.0666666666666667,0.8444444444444443,0.5888888888888888,0.8783625730994151,9.754901960784313,0,0.05787698833510568,0.08567020433168457,0.16666666666666663,0.4663887639965305,0.1324997072901967,807888213.3333334,0,0,0.8559819823328204,814602922.6666667,19.840000000000007,0.003418803418803418,75022336,0.133259341472438,801944576,22.96880372523779,758904832,22.843750000000007
31/03/2025 03:58:04,28682.35294117647,0.2977777777777777,0.5678160919540229,588905130.6666666,1.2333333333333332,716197888,0.03777777777777778,0.01610557499998322,642696192,0.9606837606837605,808402944,723892906.6666667,49.95049504950495,47.61363636363636,0.0578375914188355,0.17222222222222217,0.08554694479186131,0,46.12403100775194,0.03888888888888888,9.828282828282829,3147.0588235294153,782239744,0,0.026393298674772928,564.2857142857131,0.10692992108724045,0.022498976114406335,0.8055555555555555,0,0.05931658820893737,0.05938825757574537,5.739682539682539,694034432,0.5777777777777777,24.72660098522168,1.093333333333333,0.6722222222222222,0.5944444444444443,0.7719298245614034,9.763157894736842,0,0.051868254424740544,0.09143841180036238,0.15555555555555553,0.5429123326923588,0.12890992018244474,808044544,0,0,0.8152046783625733,814151680,20.075471698113205,0,74864230.4,0.1333333333333333,812009472,21.92712550607287,759328768,22.6588785046729
31/03/2025 03:58:34,27949.748743718596,0.3303703703703703,0.6306513409961684,594335061.3333333,1.45,716497920,0.05333333333333332,0.05213865310778962,645802666.6666666,0.8478632478632476,808958976,723920896,48.52173913043478,49.6875,0.05205126158645134,0.19999999999999996,0.08417634264019458,0,46.44039735099338,0.058333333333333334,9.775268817204303,2575.000000000002,782412185.6,0,0.02601866487668235,247.99999999999966,0.13295810453916004,0.030701801059447958,0.7888888888888888,0,0.042346523037561014,0.05764530665061895,5.911111111111111,695033856,0.611111111111111,23.3125,0.9288888888888887,0.5722222222222222,0.6222222222222222,0.7859649122807016,9.75531914893617,0,0.046569722553963085,0.07710257500000353,0.16666666666666663,0.5427550356402416,0.13044229011620462,807911424,0,0,0.8549707602339183,813625344,61.6666666666667,0.003418803418803418,75359232,0.1222222222222222,801792000,23.307565789473678,758692864,21.884615384615387
31/03/2025 03:59:04,28235.897435897434,0.31999999999999995,0.6865900383141762,600687616,1.5555555555555554,717158400,0.0911111111111111,0.0559910439780893,647598080,0.858119658119658,809182208,724021248,89.58333333333337,65.96153846153858,0.0522429000000102,0.21666666666666665,0.07341234311472582,0,45.2936507936508,0.02777777777777777,9.896017699115045,2426.2096774193546,782611797.3333334,0,0.016059832288273693,672.7272727272785,0.14680609720301843,0.0923667756475811,0.761111111111111,0,0.06222818919002556,0.07171311500292638,6.561904761904762,697151488,0.6333333333333332,22.689655172413797,1.2311111111111108,0.7277777777777776,0.5944444444444443,0.9567251461988305,9.61340206185567,0,0.02514298177866754,0.1060716103344032,0.1222222222222222,0.45180530978275707,0.10930739898989106,807550976,0,0,0.880701754385965,814595072,22.738095238095244,0.006837606837606836,75511125.33333333,0.1111111111111111,793025536,24.922413793103445,757227520,22.848101265822784
31/03/2025 03:59:34,28195.158121466386,0.32668339925580125,0.7514653984526941,603942912,1.8570263353909007,717476864,0.08869321101007642,0.028017444108885653,658330965.3333334,0.9551426048870683,809274368,724893696,160.16510321024853,46.82124057399493,0.0482383398675051,0.1888888888888889,0.11080671954503726,0,170.3696937179628,0.01939552497474133,9.702692055531276,3235.0650672065467,782462976,0,0.017603176127178755,721.6666666666702,0.15256052674963697,0.05877177205831078,0.8370788685098736,0,0.06406364694792964,0.08853924151195833,6.93015873015873,697425920,0.674793690125888,58.30587395197736,1.4013135983834448,0.6928545616790932,0.6374702242674986,1.0153038628785067,9.583945397804953,0,0.09018500280995781,0.07324530692566249,0.17743534148985596,0.547204602744778,0.1509136451271908,807563264,0,0,0.9764801244761794,815116288,20.5,0.01023292052076032,75509760,0.09975540265148441,797352960,21.79937612809494,754644992,24.187133953212985
31/03/2025 04:00:04,28084.656084656093,0.2962962962962963,0.7057471264367814,602102784,1.9555555555555553,717388458.6666667,0.07333333333333333,0.021967826919502453,664016213.3333334,1.0068376068376064,809335466.6666667,727188480,49.7029702970297,72.50000000000001,0.06023372681280676,0.21111111111111108,0.08741257884584917,0,61.9696969696967,0.016666666666666666,9.955938697318008,3898.437500000001,782636373.3333333,0,0.018852250489232662,415.476190476189,0.17102026916468088,0.02138770188441526,0.7166666666666667,0,0.07711000921030049,0.053103675739664256,6.746031746031745,697374037.3333334,0.7444444444444444,28.7500000000002,1.1155555555555556,0.7999999999999998,0.711111111111111,1.1157894736842104,9.626984126984127,0,0.05972011917232792,0.09009919353066562,0.1333333333333333,0.43248971591155205,0.14913085341470958,807824042.6666667,0,0,0.9847953216374266,814298112,19.890625,0.010256410256410255,75356569.6,0.19999999999999998,801113429.3333334,22.275,753085644.8,24.15346534653466
31/03/2025 04:00:34,28322.91666666667,0.3066666666666666,0.7770114942528735,602128384,1.5444444444444443,717686101.3333333,0.039999999999999994,0.04476856288739359,666045098.6666666,1.0290598290598292,809246720,728252416,152.50000000000026,56.500000000000014,0.04558285968781049,0.18888888888888883,0.0664498354433259,0,62.81250000000017,0.005555555555555554,9.842201834862387,4098.684210526316,783185237.3333334,0,0.016630874596512857,434.21052631578794,0.12553149999998822,0.02660476006455459,1.0166666666666666,0,0.06079262646466069,0.0647772091178812,7.158730158730158,697573376,0.7777777777777776,24.692468619246867,1.228888888888889,0.7833333333333332,0.711111111111111,0.9333333333333332,9.595833333333333,0,0.07384507565008473,0.0716416250773326,0.19999999999999998,0.5412080231358817,0.15152180348995592,807792640,0,0,1.0163742690058475,814095018.6666666,19.508474576271183,0.006837606837606836,75038720,0.2222222222222222,809914368,23.662828947368418,751230976,22.359447004608292
31/03/2025 04:01:04,28099.50248756219,0.3096296296296296,0.9218390804597698,601343317.3333333,1.755555555555555,717753344,0.08444444444444443,0.04566916055662832,667295744,1.07008547008547,809455616,728286208,154.37500000000017,90.92592592592591,0.06094437338719078,0.20555555555555552,0.1279067354116966,0,95.12195121951221,0.011111111111111108,9.751785714285713,3858.9743589743593,783209813.3333333,0,0.019593197245197112,665.2777777777776,0.17925587293771705,0.03225961837840296,1.1944444444444442,0,0.06714110458621278,0.08212260146630869,8.203174603174602,701898752,0.8444444444444443,66.2698412698413,1.4177777777777778,1.0444444444444443,0.9333333333333331,1.1122807017543859,9.679310344827586,0,0.07676674324472278,0.13392500474653185,0.16666666666666663,0.5424093639410077,0.12363516688668347,807888486.4,0,0,1.1286549707602336,815862784,19.571428571428577,0.008547008547008546,75001856,0.1333333333333333,806767274.6666666,55.070422535211264,751250432,75.23809523809527
31/03/2025 04:01:34,27990.19607843137,0.33777777777777773,0.851293662134603,601111552,1.7611111111111106,717668352,0.06444444444444443,0.028533079759537727,668657664,0.9162393162393161,809889792,728711168,299.999999999998,248.77551020408157,0.04383212073246826,0.22777777777777777,0.10504840388715626,0,80.5873305651533,0.03888888888888888,9.886546184738956,3906.25,783659008,0,0.021344112048476034,964.2857142857142,0.14613756007699022,0.04480038006391721,0.8388888888888889,0,0.06841933294245604,0.08391030451721541,7.6507936507936485,711678976,0.911111111111111,64.63414634146348,1.573333333333333,1.0055555555555555,1.0444444444444443,1.2304093567251462,9.755494505494505,0,0.07280335733589603,0.3727699543479885,0.1111111111111111,0.4495563804012868,0.1682004224033183,808290304,0,0,1.0643274853801168,815889408,20.365168539325843,0.008546438809742884,75078656,0.16666666666666663,803628032,230.4268292682927,751485952,72.43902439024389
