timestamp,ts-auth-service-latency,ts-auth-service-workload,ts-route-service-workload,ts-gateway-service-memory,ts-price-service-memory,ts-preserve-other-service-cpu,ts-admin-travel-service-workload,ts-price-service-cpu,ts-gateway-service-latency,ts-train-service-workload,ts-travel-service-memory,ts-payment-service-memory,ts-train-service-cpu,ts-admin-basic-info-service-memory,ts-travel-service-cpu,ts-preserve-service-memory,ts-gateway-service-cpu,ts-gateway-service-workload,ts-route-service-latency,ts-train-service-latency,ts-notification-service-latency,ts-notification-service-memory,ts-admin-basic-info-service-workload,ts-payment-service-cpu,ts-ui-dashboard-latency,ts-route-service-cpu,ts-notification-service-cpu,ts-user-service-cpu,ts-ui-dashboard-workload,ts-order-service-memory,ts-price-service-workload,ts-travel-service-latency,ts-user-service-workload,ts-admin-travel-service-cpu,ts-notification-service-workload,ts-payment-service-workload,ts-travel-service-workload,ts-preserve-service-cpu,ts-payment-service-latency,ts-order-service-cpu,ts-auth-service-cpu,ts-ui-dashboard-cpu,ts-admin-basic-info-service-latency,ts-user-service-memory,ts-order-service-workload,ts-route-service-memory,ts-admin-basic-info-service-cpu,ts-price-service-latency,ts-preserve-other-service-memory,ts-ui-dashboard-memory,ts-admin-travel-service-memory,ts-auth-service-memory,ts-order-service-latency,ts-admin-travel-service-latency,ts-train-service-memory,ts-user-service-latency
28/03/2025 05:38:08,57000,0.545679012345679,1.0877192982456139,1651195904,711165952,0.009703208786197128,0.3481481481481481,0.02462117852338587,52061.32075471698,2.3703703703703702,771873792,737887232,0.03876630061770527,637264896,0.03463378011059837,519868416,0.08103589898892974,0.7372549019607844,18.625,4.795782463928967,NaN,782402560,0.7000000000000001,0.010057371683797967,52222.22222222222,0.0712569406876856,0.01060601258957159,0.009979414552971336,1.0370370370370368,626367146.6666667,0.5222222222222221,97.38636363636363,0,0.033930567104629196,0,0,0.19595959595959592,0.00779751948441209,NaN,0.009757764876638311,0.5117630711357076,0.01845653938762018,24.052631578947366,798511104,0,694214656,0.034427956359027775,9.85,514001578.6666667,74412032,788662954.6666667,760862037.3333334,NaN,374.99999999999875,678334464,NaN
28/03/2025 05:38:38,57000,0.5012345679012346,1.1812865497076022,1646999552,711120213.3333334,0.010183179326526024,0.37407407407407406,0.018509977932305965,51750,2.6074074074074067,771924992,737975296,0.05852449977384743,637105152,0.050898865493474776,519867392,0.08080203993945563,0.7411764705882352,18.049504950495056,4.868950749464668,NaN,780209152,0.7555555555555555,0.010281338967934548,51807.692307692305,0.07559362782545681,0.010580013451999546,0.010284247454424649,1.0518518518518518,626522112,0.5777777777777777,250.00000000000125,0,0.015967464763901748,0,0,0.20808080808080806,0.00966671964400192,NaN,0.00994312054910717,0.5130178221059611,0.02947333986767966,23.691666666666666,798577664,0,694057984,0.027628687282768738,9.947674418604652,514355200,74350592,788908714.6666666,760522069.3333333,NaN,1237.5000000000018,678776832,NaN
28/03/2025 05:39:08,56971.962616822435,0.5209876543209876,1.1157894736842104,1642275840,710841685.3333334,0.010029898648617069,0.3444444444444444,0.015638372662540433,51671.428571428565,2.444444444444444,771942400,738053120,0.03920592842225123,636836522.6666666,0.03451722680620004,519897088,0.08553003165701056,0.7594771241830064,18.504784688995215,4.765607886089815,NaN,780039168,0.7370370370370369,0.010064911247943021,51553.39805825244,0.07822378392552808,0.010351973456812507,0.011904068871377705,1.085185185185185,626595157.3333334,0.5555555555555555,158.75000000000003,0,0.017874006786968495,0,0,0.19797979797979798,0.009369710809286086,NaN,0.010257845593256423,0.5118179512281752,0.029803323889506857,23.602094240837694,799083520,0,694009856,0.020628179081089534,9.626373626373628,514633728,74314752,789053440,760664064,NaN,335.7142857142855,678875136,NaN
28/03/2025 05:39:38,56900.47393364929,0.5432098765432097,1.1345029239766078,1636647936,710858752,0.00980403293920216,0.3481481481481481,0.015892060870616107,51981.04265402844,2.466666666666666,771801088,738262016,0.036131264317026984,636865194.6666667,0.03572238710118801,519559168,0.07930227665484041,0.74640522875817,17.905405405405425,4.7712432432432434,NaN,779676672,0.6814814814814815,0.010171840976945698,51888.88888888889,0.07139579230081577,0.01041579539970119,0.012136577255629036,1.085185185185185,626444288,0.5166666666666666,127.85714285714252,0,0.03606613521650661,0,0,0.19999999999999998,0.009522910585348966,NaN,0.007215270171177784,0.5126851298760201,0.028606198788743147,24,799968256,0,694236501.3333334,0.029442657592155586,9.627906976744185,514533376,74410666.66666666,789106688,760284160,NaN,481.25000000000017,678903808,NaN
28/03/2025 05:40:08,56891.40271493213,0.5530864197530863,1.1134502923976608,1631477760,710960128,0.010089669851941215,0.3444444444444444,0.015993675047018055,51933.96226415095,2.4271604938271603,771732821.3333334,738083840,0.03887652162216352,637037568,0.034263277866422484,519150592,0.07708308080250381,0.7411764705882353,17.76519337016574,4.8105960264900665,NaN,779618304,0.7037037037037036,0.009876787703286476,51454.545454545456,0.07320779324691741,0.009940360677091292,0.010262140016866915,1.0370370370370368,626342570.6666666,0.5111111111111111,98.46153846153845,0,0.01712642669007648,0,0,0.19797979797979798,0.009576685796260927,NaN,0.009862364087852038,0.5110473489128758,0.02993117091091759,23.905882352941177,800645120,0,694413312,0.027000748727174943,9.857142857142858,514051072,74615466.66666667,789198848,759470080,NaN,445.8333333333336,679251968,NaN
28/03/2025 05:40:38,56943.92523364486,0.548148148148148,0.9941520467836258,1627492352,711107584,0.009918565362308765,0.3148148148148147,0.015329961132374673,52320.57416267943,2.1728395061728394,771802112,737911808,0.04876673384752845,637132800,0.04409131292311466,519184384,0.08216798521252808,0.7058823529411763,18.861413043478258,4.794594594594594,NaN,779619328,0.6148148148148147,0.010386408147265809,52257.142857142855,0.07052352317590252,0.010073871409037049,0.0101518392268753,0.9999999999999998,626394112,0.461111111111111,156.24999999999986,0,0.016704866961252406,0,0,0.17777777777777776,0.010119567620694209,NaN,0.010155507677702454,0.5121843555070247,0.02863548126752321,23.422077922077925,800964608,0,694287360,0.019161651813312027,9.66875,513807360,74483712,789288277.3333334,759435264,NaN,247.43421052631578,679205888,NaN
28/03/2025 05:41:08,56958.333333333336,0.5259259259259258,1.1111111111111112,1622866602.6666665,711189504,0.009982411921601398,0.34074074074074073,0.01603494443697472,52158.139534883725,2.4197530864197527,771907584,737961301.3333333,0.041012502822885925,637201408,0.03639278292083946,519223296,0.0828978588383572,0.7437908496732026,18.519417475728154,4.770672546857773,NaN,779623424,0.6851851851851851,0.010384752645829762,51873.78640776699,0.07562364811668826,0.010426745154006205,0.03238501395922422,1.0629629629629629,626434048,0.5111111111111111,97.04545454545456,0,0.02486634494335818,0,0,0.19191919191919193,0.009907576650937817,NaN,0.010041702981806774,0.5127220401236867,0.03037676777296359,23.44915254237288,800848896,0,694036480,0.01772496745673517,9.594444444444445,513802240,74409984,789535402.6666666,759783424,NaN,248.01204819277112,678918144,NaN
28/03/2025 05:41:38,56958.52534562212,0.545679012345679,1.0058479532163742,1618987008,711024640,0.009881329245029283,0.31481481481481477,0.03885249132023504,52107.47663551402,2.207407407407407,771908608,738025472,0.0370623286566728,637112320,0.03935147054862511,519245824,0.09338048167461292,0.7372549019607844,18.75675675675675,4.736263736263736,NaN,779620352,0.648148148148148,0.006876633793182128,52188.67924528302,0.06525278887449017,0.009826341463405875,0.03235934732816614,1.0444444444444443,626202624,0.4833333333333333,145.00000000000045,0,0.017036477118097193,0,0,0.18181818181818177,0.009537731860694685,NaN,0.00970447184986723,0.511900622064968,0.029460321049062523,24.981132075471702,800550912,0,693766826.6666666,0.04029909373384481,17.23529411764706,513728512,74435584,789653504,759645525.3333333,NaN,787.4999999999995,678947498.6666667,NaN
28/03/2025 05:42:08,56971.56398104266,0.5432098765432098,1.0176010459901652,1615581184,710605824,0.009742385242393408,0.3222222222222222,0.04115702709547451,52070.42253521126,2.148148148148148,771934208,738014549.3333333,0.058012695887829216,637295616,0.03535423528145762,519383722.6666667,0.08382194534975694,0.7411764705882353,18.56193791109085,4.747024504084013,NaN,779520000,0.6814814814814815,0.010296622726372927,52336.36363636363,0.0701573284196625,0.010280408881978544,0.010849582384209877,1.0296296296296297,625973248,0.5166666666666666,97.67857142857142,0,0.01685044135523171,0,0,0.1717171717171717,0.0099309659993713,NaN,0.010130425312843777,0.5119812236720759,0.029353283508944457,24.163636363636364,800290816,0,694087680,0.03524937489261117,12.863636363636372,513683456,74421248,789453482.6666667,760143872,NaN,248.49999999999997,679163221.3333333,NaN
28/03/2025 05:42:38,56985.91549295775,0.528395061728395,0.9847953216374268,1610996394.6666665,710446080,0.01002215371062392,0.3148148148148148,0.015085296789512698,52319.444444444445,2.0419753086419754,771779584,737980416,0.03643562382225451,637808640,0.04321701122757682,519566336,0.1053208334478563,0.718954248366013,17.63636363636363,4.744360902255639,NaN,779553792,0.6111111111111109,0.010154852924546345,52486.486486486494,0.05537023058754504,0.009870033731044473,0.01050739017852287,1.0222222222222221,626227200,0.46666666666666656,97.22222222222223,0,0.029233987774728427,0,0,0.1717171717171717,0.009675921851611544,NaN,0.010010650294453473,0.512153492720195,0.028520709927898045,23.801829268292686,799803392,0,694507520,0.019539570803715288,9.78125,513539072,74431488,789030229.3333334,760965120,NaN,900.000000000001,679289856,NaN
